Date,Time,Open,High,Low,Close,Volume
2018.07.25,08:15,1.31583,1.31602,1.31573,1.31600,631
2018.07.25,08:30,1.31599,1.31600,1.31515,1.31526,889
2018.07.25,08:45,1.31526,1.31563,1.31521,1.31528,776
2018.07.25,09:00,1.31531,1.31584,1.31522,1.31542,750
2018.07.25,09:15,1.31542,1.31571,1.31476,1.31480,1099
2018.07.25,09:30,1.31481,1.31482,1.31414,1.31448,1308
2018.07.25,09:45,1.31447,1.31463,1.31396,1.31406,1077
2018.07.25,10:00,1.31412,1.31507,1.31392,1.31506,1046
2018.07.25,10:15,1.31505,1.31508,1.31455,1.31465,894
2018.07.25,10:30,1.31468,1.31525,1.31463,1.31522,739
2018.07.25,10:45,1.31522,1.31539,1.31480,1.31487,955
2018.07.25,11:00,1.31486,1.31544,1.31463,1.31465,1584
2018.07.25,11:15,1.31465,1.31487,1.31414,1.31415,769
2018.07.25,11:30,1.31414,1.31428,1.31350,1.31363,959
2018.07.25,11:45,1.31362,1.31407,1.31315,1.31322,1099
2018.07.25,12:00,1.31327,1.31343,1.31298,1.31323,830
2018.07.25,12:15,1.31324,1.31325,1.31285,1.31297,803
2018.07.25,12:30,1.31298,1.31330,1.31266,1.31272,938
2018.07.25,12:45,1.31271,1.31320,1.31254,1.31305,873
2018.07.25,13:00,1.31306,1.31360,1.31288,1.31348,774
2018.07.25,13:15,1.31349,1.31403,1.31327,1.31398,783
2018.07.25,13:30,1.31398,1.31403,1.31302,1.31331,809
2018.07.25,13:45,1.31331,1.31358,1.31305,1.31309,879
2018.07.25,14:00,1.31312,1.31314,1.31213,1.31231,1016
2018.07.25,14:15,1.31231,1.31272,1.31190,1.31260,936
2018.07.25,14:30,1.31261,1.31294,1.31208,1.31209,1026
2018.07.25,14:45,1.31209,1.31235,1.31183,1.31191,897
2018.07.25,15:00,1.31193,1.31256,1.31155,1.31223,1333
2018.07.25,15:15,1.31223,1.31284,1.31221,1.31278,1021
2018.07.25,15:30,1.31278,1.31316,1.31229,1.31249,1257
2018.07.25,15:45,1.31249,1.31256,1.30929,1.30982,1801
2018.07.25,16:00,1.30981,1.30998,1.30850,1.30876,1698
2018.07.25,16:15,1.30875,1.30935,1.30857,1.30924,1659
2018.07.25,16:30,1.30923,1.30925,1.30851,1.30857,1895
2018.07.25,16:45,1.30858,1.30930,1.30845,1.30884,1397
2018.07.25,17:00,1.30880,1.30972,1.30871,1.30954,1817
2018.07.25,17:15,1.30954,1.31003,1.30925,1.30962,1891
2018.07.25,17:30,1.30955,1.31142,1.30791,1.31130,2711
2018.07.25,17:45,1.31126,1.31299,1.31010,1.31230,3535
2018.07.25,18:00,1.31230,1.31339,1.31169,1.31241,3383
2018.07.25,18:15,1.31242,1.31265,1.31143,1.31160,2150
2018.07.25,18:30,1.31161,1.31203,1.31061,1.31062,1679
2018.07.25,18:45,1.31062,1.31072,1.30959,1.31044,2064
2018.07.25,19:00,1.31043,1.31120,1.31033,1.31033,1718
2018.07.25,19:15,1.31034,1.31055,1.30991,1.30993,1470
2018.07.25,19:30,1.30993,1.31022,1.30965,1.30980,1093
2018.07.25,19:45,1.30980,1.31045,1.30965,1.31039,1065
2018.07.25,20:00,1.31040,1.31055,1.30977,1.30991,988
2018.07.25,20:15,1.30990,1.31008,1.30691,1.30767,1761
2018.07.25,20:30,1.30767,1.30768,1.30505,1.30513,2368
2018.07.25,20:45,1.30514,1.30620,1.30462,1.30503,2153
2018.07.25,21:00,1.30502,1.30581,1.30318,1.30504,2602
2018.07.25,21:15,1.30504,1.30574,1.30454,1.30571,1525
2018.07.25,21:30,1.30571,1.30575,1.30414,1.30468,1360
2018.07.25,21:45,1.30464,1.30548,1.30454,1.30527,1116
2018.07.25,22:00,1.30528,1.30552,1.30459,1.30499,842
2018.07.25,22:15,1.30494,1.30553,1.30456,1.30456,1034
2018.07.25,22:30,1.30457,1.30495,1.30315,1.30359,2922
2018.07.25,22:45,1.30360,1.30374,1.30235,1.30330,2904
2018.07.25,23:00,1.30330,1.30445,1.30296,1.30427,1679
2018.07.25,23:15,1.30428,1.30442,1.30314,1.30434,1281
2018.07.25,23:30,1.30435,1.30438,1.30351,1.30372,877
2018.07.25,23:45,1.30373,1.30459,1.30364,1.30447,698
2018.07.26,00:00,1.30440,1.30458,1.30426,1.30431,190
2018.07.26,00:15,1.30431,1.30433,1.30408,1.30415,180
2018.07.26,00:30,1.30414,1.30456,1.30401,1.30435,217
2018.07.26,00:45,1.30436,1.30487,1.30432,1.30484,203
2018.07.26,01:00,1.30483,1.30487,1.30450,1.30461,529
2018.07.26,01:15,1.30460,1.30486,1.30453,1.30464,302
2018.07.26,01:30,1.30461,1.30461,1.30433,1.30434,224
2018.07.26,01:45,1.30434,1.30447,1.30411,1.30445,314
2018.07.26,02:00,1.30446,1.30446,1.30375,1.30378,430
2018.07.26,02:15,1.30379,1.30394,1.30364,1.30367,719
2018.07.26,02:30,1.30367,1.30419,1.30358,1.30375,431
2018.07.26,02:45,1.30377,1.30385,1.30342,1.30383,698
2018.07.26,03:00,1.30381,1.30384,1.30306,1.30327,1106
2018.07.26,03:15,1.30326,1.30359,1.30320,1.30347,716
2018.07.26,03:30,1.30347,1.30353,1.30303,1.30329,721
2018.07.26,03:45,1.30327,1.30344,1.30298,1.30312,767
2018.07.26,04:00,1.30310,1.30342,1.30301,1.30340,720
2018.07.26,04:15,1.30341,1.30343,1.30239,1.30267,1089
2018.07.26,04:30,1.30266,1.30335,1.30262,1.30330,1038
2018.07.26,04:45,1.30332,1.30351,1.30299,1.30341,1124
2018.07.26,05:00,1.30343,1.30366,1.30324,1.30333,706
2018.07.26,05:15,1.30332,1.30400,1.30332,1.30394,842
2018.07.26,05:30,1.30394,1.30402,1.30352,1.30368,796
2018.07.26,05:45,1.30368,1.30404,1.30352,1.30362,870
2018.07.26,06:00,1.30360,1.30369,1.30334,1.30357,665
2018.07.26,06:15,1.30358,1.30403,1.30348,1.30397,762
2018.07.26,06:30,1.30400,1.30410,1.30366,1.30369,754
2018.07.26,06:45,1.30369,1.30384,1.30366,1.30368,455
2018.07.26,07:00,1.30367,1.30383,1.30359,1.30376,459
2018.07.26,07:15,1.30376,1.30399,1.30367,1.30393,343
2018.07.26,07:30,1.30392,1.30392,1.30357,1.30367,473
2018.07.26,07:45,1.30366,1.30375,1.30358,1.30371,447
2018.07.26,08:00,1.30373,1.30419,1.30367,1.30418,745
2018.07.26,08:15,1.30418,1.30430,1.30386,1.30395,706
2018.07.26,08:30,1.30394,1.30416,1.30371,1.30395,989
2018.07.26,08:45,1.30395,1.30419,1.30387,1.30402,682
2018.07.26,09:00,1.30397,1.30469,1.30375,1.30438,1053
2018.07.26,09:15,1.30437,1.30438,1.30313,1.30367,1508
2018.07.26,09:30,1.30369,1.30460,1.30347,1.30456,1066
2018.07.26,09:45,1.30454,1.30470,1.30366,1.30428,1222
2018.07.26,10:00,1.30428,1.30445,1.30370,1.30379,946
2018.07.26,10:15,1.30380,1.30395,1.30343,1.30361,719
2018.07.26,10:30,1.30362,1.30432,1.30361,1.30420,812
2018.07.26,10:45,1.30420,1.30425,1.30385,1.30387,717
2018.07.26,11:00,1.30388,1.30456,1.30384,1.30439,621
2018.07.26,11:15,1.30439,1.30463,1.30434,1.30455,933
2018.07.26,11:30,1.30454,1.30464,1.30428,1.30439,798
2018.07.26,11:45,1.30438,1.30475,1.30420,1.30464,785
2018.07.26,12:00,1.30464,1.30490,1.30455,1.30480,859
2018.07.26,12:15,1.30480,1.30493,1.30434,1.30454,847
2018.07.26,12:30,1.30454,1.30482,1.30431,1.30433,1008
2018.07.26,12:45,1.30434,1.30457,1.30412,1.30423,893
2018.07.26,13:00,1.30424,1.30438,1.30352,1.30354,680
2018.07.26,13:15,1.30354,1.30387,1.30345,1.30352,473
2018.07.26,13:30,1.30351,1.30355,1.30250,1.30308,708
2018.07.26,13:45,1.30310,1.30313,1.30269,1.30281,625
2018.07.26,14:00,1.30282,1.30350,1.30257,1.30350,761
2018.07.26,14:15,1.30341,1.30436,1.30341,1.30427,470
2018.07.26,14:30,1.30426,1.30564,1.30426,1.30528,978
2018.07.26,14:45,1.30530,1.30582,1.30502,1.30580,1029
2018.07.26,15:00,1.30580,1.30602,1.30480,1.30493,1811
2018.07.26,15:15,1.30492,1.30495,1.30399,1.30442,1304
2018.07.26,15:30,1.30445,1.30513,1.30341,1.30483,2979
2018.07.26,15:45,1.30482,1.30575,1.30419,1.30575,2593
2018.07.26,16:00,1.30569,1.30636,1.30523,1.30524,2073
2018.07.26,16:15,1.30523,1.30604,1.30475,1.30590,1380
2018.07.26,16:30,1.30590,1.30643,1.30284,1.30455,2821
2018.07.26,16:45,1.30456,1.30574,1.30407,1.30470,1587
2018.07.26,17:00,1.30469,1.30591,1.30451,1.30558,1618
2018.07.26,17:15,1.30563,1.30892,1.30502,1.30879,2652
2018.07.26,17:30,1.30880,1.30921,1.30727,1.30728,2765
2018.07.26,17:45,1.30727,1.30854,1.30698,1.30809,2240
2018.07.26,18:00,1.30808,1.30815,1.30636,1.30647,1607
2018.07.26,18:15,1.30648,1.30802,1.30648,1.30728,1659
2018.07.26,18:30,1.30732,1.30745,1.30633,1.30658,1135
2018.07.26,18:45,1.30659,1.30794,1.30659,1.30791,1389
2018.07.26,19:00,1.30792,1.30840,1.30716,1.30743,1765
2018.07.26,19:15,1.30743,1.30773,1.30657,1.30657,1133
2018.07.26,19:30,1.30655,1.30685,1.30629,1.30646,1194
2018.07.26,19:45,1.30646,1.30672,1.30613,1.30614,843
2018.07.26,20:00,1.30613,1.30726,1.30576,1.30716,1099
2018.07.26,20:15,1.30716,1.30733,1.30639,1.30665,1088
2018.07.26,20:30,1.30666,1.30685,1.30597,1.30620,1154
2018.07.26,20:45,1.30618,1.30677,1.30581,1.30607,985
2018.07.26,21:00,1.30606,1.30695,1.30597,1.30651,937
2018.07.26,21:15,1.30649,1.30741,1.30640,1.30725,1114
2018.07.26,21:30,1.30726,1.30754,1.30697,1.30698,937
2018.07.26,21:45,1.30702,1.30708,1.30652,1.30681,534
2018.07.26,22:00,1.30681,1.30712,1.30655,1.30707,560
2018.07.26,22:15,1.30708,1.30743,1.30673,1.30674,787
2018.07.26,22:30,1.30673,1.30747,1.30673,1.30744,714
2018.07.26,22:45,1.30741,1.30744,1.30693,1.30726,846
2018.07.26,23:00,1.30726,1.30734,1.30697,1.30708,604
2018.07.26,23:15,1.30708,1.30733,1.30688,1.30700,314
2018.07.26,23:30,1.30700,1.30731,1.30694,1.30718,494
2018.07.26,23:45,1.30719,1.30767,1.30699,1.30708,612
2018.07.27,00:00,1.30706,1.30730,1.30685,1.30730,107
2018.07.27,00:15,1.30729,1.30761,1.30703,1.30751,138
2018.07.27,00:30,1.30752,1.30778,1.30720,1.30776,183
2018.07.27,00:45,1.30774,1.30775,1.30730,1.30739,85
2018.07.27,01:00,1.30739,1.30761,1.30717,1.30736,277
2018.07.27,01:15,1.30728,1.30757,1.30725,1.30729,513
2018.07.27,01:30,1.30728,1.30744,1.30713,1.30715,216
2018.07.27,01:45,1.30715,1.30731,1.30714,1.30726,258
2018.07.27,02:00,1.30723,1.30732,1.30714,1.30720,188
2018.07.27,02:15,1.30720,1.30738,1.30716,1.30720,421
2018.07.27,02:30,1.30722,1.30724,1.30684,1.30694,453
2018.07.27,02:45,1.30695,1.30697,1.30673,1.30686,623
2018.07.27,03:00,1.30687,1.30697,1.30650,1.30676,726
2018.07.27,03:15,1.30676,1.30689,1.30672,1.30678,635
2018.07.27,03:30,1.30677,1.30710,1.30676,1.30679,700
2018.07.27,03:45,1.30680,1.30728,1.30676,1.30685,765
2018.07.27,04:00,1.30686,1.30738,1.30686,1.30695,782
2018.07.27,04:15,1.30695,1.30696,1.30640,1.30643,786
2018.07.27,04:30,1.30642,1.30660,1.30626,1.30656,768
2018.07.27,04:45,1.30657,1.30676,1.30646,1.30667,811
2018.07.27,05:00,1.30669,1.30675,1.30651,1.30666,628
2018.07.27,05:15,1.30667,1.30667,1.30627,1.30628,644
2018.07.27,05:30,1.30628,1.30635,1.30609,1.30610,602
2018.07.27,05:45,1.30610,1.30643,1.30610,1.30615,464
2018.07.27,06:00,1.30615,1.30633,1.30609,1.30618,475
2018.07.27,06:15,1.30618,1.30623,1.30585,1.30587,660
2018.07.27,06:30,1.30587,1.30590,1.30543,1.30561,538
2018.07.27,06:45,1.30563,1.30609,1.30557,1.30607,563
2018.07.27,07:00,1.30607,1.30625,1.30594,1.30616,332
2018.07.27,07:15,1.30615,1.30624,1.30601,1.30610,240
2018.07.27,07:30,1.30610,1.30637,1.30598,1.30635,524
2018.07.27,07:45,1.30635,1.30643,1.30619,1.30632,398
2018.07.27,08:00,1.30630,1.30651,1.30619,1.30644,750
2018.07.27,08:15,1.30648,1.30659,1.30625,1.30642,713
2018.07.27,08:30,1.30643,1.30643,1.30606,1.30606,648
2018.07.27,08:45,1.30604,1.30604,1.30564,1.30571,461
2018.07.27,09:00,1.30568,1.30637,1.30565,1.30627,569
2018.07.27,09:15,1.30627,1.30686,1.30622,1.30685,625
2018.07.27,09:30,1.30686,1.30709,1.30621,1.30645,884
2018.07.27,09:45,1.30644,1.30656,1.30597,1.30617,690
2018.07.27,10:00,1.30616,1.30617,1.30560,1.30594,970
2018.07.27,10:15,1.30593,1.30593,1.30519,1.30525,669
2018.07.27,10:30,1.30526,1.30571,1.30523,1.30551,856
2018.07.27,10:45,1.30552,1.30594,1.30544,1.30585,893
2018.07.27,11:00,1.30585,1.30629,1.30560,1.30618,1227
2018.07.27,11:15,1.30616,1.30714,1.30615,1.30705,1268
2018.07.27,11:30,1.30705,1.30742,1.30677,1.30689,900
2018.07.27,11:45,1.30690,1.30723,1.30667,1.30681,1385
2018.07.27,12:00,1.30683,1.30694,1.30635,1.30670,1225
2018.07.27,12:15,1.30670,1.30671,1.30637,1.30651,1088
2018.07.27,12:30,1.30650,1.30764,1.30644,1.30745,1123
2018.07.27,12:45,1.30745,1.30749,1.30691,1.30735,1176
2018.07.27,13:00,1.30733,1.30742,1.30677,1.30721,1092
2018.07.27,13:15,1.30721,1.30746,1.30628,1.30637,1032
2018.07.27,13:30,1.30636,1.30649,1.30617,1.30623,826
2018.07.27,13:45,1.30623,1.30639,1.30579,1.30620,755
2018.07.27,14:00,1.30620,1.30665,1.30616,1.30645,726
2018.07.27,14:15,1.30645,1.30659,1.30620,1.30654,692
2018.07.27,14:30,1.30655,1.30710,1.30641,1.30687,398
2018.07.27,14:45,1.30683,1.30756,1.30683,1.30724,639
2018.07.27,15:00,1.30725,1.30753,1.30641,1.30681,1015
2018.07.27,15:15,1.30677,1.30677,1.30584,1.30597,1241
2018.07.27,15:30,1.30592,1.30697,1.30400,1.30662,2730
2018.07.27,15:45,1.30661,1.30686,1.30572,1.30617,1733
2018.07.27,16:00,1.30618,1.30682,1.30560,1.30636,1559
2018.07.27,16:15,1.30636,1.30703,1.30596,1.30692,1277
2018.07.27,16:30,1.30691,1.30723,1.30628,1.30703,2051
2018.07.27,16:45,1.30703,1.30739,1.30636,1.30642,1680
2018.07.27,17:00,1.30636,1.30681,1.30523,1.30594,2690
2018.07.27,17:15,1.30599,1.30647,1.30521,1.30628,1645
2018.07.27,17:30,1.30629,1.30672,1.30579,1.30631,1481
2018.07.27,17:45,1.30631,1.30649,1.30530,1.30596,2115
2018.07.27,18:00,1.30594,1.30652,1.30577,1.30635,1604
2018.07.27,18:15,1.30635,1.30652,1.30554,1.30574,1359
2018.07.27,18:30,1.30575,1.30606,1.30506,1.30539,1530
2018.07.27,18:45,1.30540,1.30581,1.30527,1.30568,1271
2018.07.27,19:00,1.30568,1.30651,1.30562,1.30636,1107
2018.07.27,19:15,1.30635,1.30646,1.30602,1.30610,861
2018.07.27,19:30,1.30609,1.30649,1.30592,1.30594,860
2018.07.27,19:45,1.30594,1.30670,1.30573,1.30658,1224
2018.07.27,20:00,1.30663,1.30714,1.30605,1.30608,1396
2018.07.27,20:15,1.30608,1.30641,1.30594,1.30596,838
2018.07.27,20:30,1.30600,1.30683,1.30597,1.30651,1068
2018.07.27,20:45,1.30650,1.30651,1.30586,1.30593,843
2018.07.27,21:00,1.30592,1.30622,1.30564,1.30591,1147
2018.07.27,21:15,1.30592,1.30620,1.30572,1.30589,1219
2018.07.27,21:30,1.30590,1.30599,1.30555,1.30575,1368
2018.07.27,21:45,1.30573,1.30688,1.30552,1.30663,1774
2018.07.27,22:00,1.30662,1.30662,1.30616,1.30642,911
2018.07.27,22:15,1.30642,1.30668,1.30627,1.30659,908
2018.07.27,22:30,1.30658,1.30663,1.30606,1.30630,761
2018.07.27,22:45,1.30628,1.30636,1.30579,1.30599,892
2018.07.27,23:00,1.30599,1.30650,1.30593,1.30623,676
2018.07.27,23:15,1.30622,1.30641,1.30606,1.30615,535
2018.07.27,23:30,1.30615,1.30633,1.30578,1.30581,957
2018.07.27,23:45,1.30580,1.30612,1.30558,1.30611,323
2018.07.30,00:00,1.30508,1.30549,1.30500,1.30549,74
2018.07.30,00:15,1.30543,1.30572,1.30535,1.30570,56
2018.07.30,00:30,1.30573,1.30587,1.30561,1.30566,116
2018.07.30,00:45,1.30568,1.30579,1.30567,1.30574,58
2018.07.30,01:00,1.30572,1.30615,1.30571,1.30609,370
2018.07.30,01:15,1.30609,1.30614,1.30603,1.30609,362
2018.07.30,01:30,1.30609,1.30610,1.30606,1.30608,118
2018.07.30,01:45,1.30609,1.30610,1.30604,1.30607,181
2018.07.30,02:00,1.30606,1.30621,1.30598,1.30612,262
2018.07.30,02:15,1.30612,1.30619,1.30609,1.30618,166
2018.07.30,02:30,1.30617,1.30634,1.30611,1.30624,311
2018.07.30,02:45,1.30623,1.30636,1.30622,1.30634,337
2018.07.30,03:00,1.30634,1.30653,1.30609,1.30642,636
2018.07.30,03:15,1.30643,1.30645,1.30604,1.30614,752
2018.07.30,03:30,1.30614,1.30629,1.30605,1.30626,418
2018.07.30,03:45,1.30626,1.30657,1.30595,1.30655,724
2018.07.30,04:00,1.30647,1.30664,1.30632,1.30644,568
2018.07.30,04:15,1.30643,1.30665,1.30628,1.30628,556
2018.07.30,04:30,1.30629,1.30712,1.30616,1.30706,1076
2018.07.30,04:45,1.30707,1.30721,1.30684,1.30689,631
2018.07.30,05:00,1.30690,1.30722,1.30687,1.30704,668
2018.07.30,05:15,1.30702,1.30723,1.30702,1.30722,501
2018.07.30,05:30,1.30721,1.30777,1.30708,1.30765,691
2018.07.30,05:45,1.30768,1.30774,1.30742,1.30764,524
2018.07.30,06:00,1.30766,1.30778,1.30744,1.30746,570
2018.07.30,06:15,1.30747,1.30747,1.30735,1.30737,445
2018.07.30,06:30,1.30738,1.30746,1.30734,1.30737,320
2018.07.30,06:45,1.30737,1.30741,1.30734,1.30737,305
2018.07.30,07:00,1.30736,1.30742,1.30734,1.30738,241
2018.07.30,07:15,1.30738,1.30746,1.30730,1.30738,347
2018.07.30,07:30,1.30738,1.30744,1.30723,1.30723,392
2018.07.30,07:45,1.30723,1.30733,1.30706,1.30729,385
2018.07.30,08:00,1.30728,1.30746,1.30701,1.30704,883
2018.07.30,08:15,1.30704,1.30711,1.30669,1.30676,559
2018.07.30,08:30,1.30677,1.30678,1.30651,1.30660,538
2018.07.30,08:45,1.30656,1.30660,1.30643,1.30650,476
2018.07.30,09:00,1.30651,1.30681,1.30635,1.30642,684
2018.07.30,09:15,1.30643,1.30670,1.30623,1.30651,587
2018.07.30,09:30,1.30653,1.30670,1.30603,1.30631,928
2018.07.30,09:45,1.30627,1.30683,1.30615,1.30669,692
2018.07.30,10:00,1.30669,1.30693,1.30638,1.30642,857
2018.07.30,10:15,1.30642,1.30674,1.30642,1.30651,821
2018.07.30,10:30,1.30651,1.30669,1.30609,1.30627,1074
2018.07.30,10:45,1.30627,1.30630,1.30564,1.30608,1069
2018.07.30,11:00,1.30607,1.30652,1.30604,1.30652,819
2018.07.30,11:15,1.30652,1.30671,1.30644,1.30666,811
2018.07.30,11:30,1.30667,1.30692,1.30660,1.30672,720
2018.07.30,11:45,1.30673,1.30698,1.30618,1.30627,690
2018.07.30,12:00,1.30630,1.30646,1.30609,1.30610,871
2018.07.30,12:15,1.30610,1.30618,1.30575,1.30608,417
2018.07.30,12:30,1.30608,1.30620,1.30566,1.30590,854
2018.07.30,12:45,1.30589,1.30608,1.30562,1.30598,683
2018.07.30,13:00,1.30597,1.30602,1.30499,1.30499,1208
2018.07.30,13:15,1.30498,1.30531,1.30478,1.30489,821
2018.07.30,13:30,1.30490,1.30550,1.30487,1.30540,844
2018.07.30,13:45,1.30540,1.30548,1.30498,1.30521,561
2018.07.30,14:00,1.30522,1.30524,1.30448,1.30498,998
2018.07.30,14:15,1.30496,1.30496,1.30405,1.30426,770
2018.07.30,14:30,1.30423,1.30446,1.30380,1.30396,719
2018.07.30,14:45,1.30397,1.30483,1.30369,1.30467,712
2018.07.30,15:00,1.30468,1.30505,1.30444,1.30464,871
2018.07.30,15:15,1.30463,1.30501,1.30440,1.30493,820
2018.07.30,15:30,1.30492,1.30519,1.30463,1.30502,664
2018.07.30,15:45,1.30501,1.30511,1.30390,1.30412,1139
2018.07.30,16:00,1.30414,1.30460,1.30356,1.30429,1405
2018.07.30,16:15,1.30429,1.30451,1.30389,1.30409,703
2018.07.30,16:30,1.30404,1.30409,1.30306,1.30307,1325
2018.07.30,16:45,1.30305,1.30321,1.30052,1.30056,1917
2018.07.30,17:00,1.30054,1.30228,1.30038,1.30083,2408
2018.07.30,17:15,1.30083,1.30092,1.29939,1.29964,1517
2018.07.30,17:30,1.29966,1.30008,1.29938,1.29990,1603
2018.07.30,17:45,1.29990,1.30006,1.29942,1.29975,1600
2018.07.30,18:00,1.29975,1.30039,1.29933,1.29949,1379
2018.07.30,18:15,1.29949,1.30072,1.29949,1.30041,1469
2018.07.30,18:30,1.30042,1.30109,1.30034,1.30087,1289
2018.07.30,18:45,1.30087,1.30154,1.30064,1.30129,1007
2018.07.30,19:00,1.30129,1.30214,1.30122,1.30173,1162
2018.07.30,19:15,1.30175,1.30183,1.30136,1.30149,588
2018.07.30,19:30,1.30150,1.30187,1.30127,1.30185,551
2018.07.30,19:45,1.30186,1.30201,1.30152,1.30185,654
2018.07.30,20:00,1.30184,1.30217,1.30144,1.30158,673
2018.07.30,20:15,1.30158,1.30181,1.30141,1.30158,531
2018.07.30,20:30,1.30159,1.30179,1.30101,1.30143,558
2018.07.30,20:45,1.30144,1.30199,1.30143,1.30186,436
2018.07.30,21:00,1.30187,1.30200,1.30138,1.30149,616
2018.07.30,21:15,1.30149,1.30192,1.30148,1.30191,517
2018.07.30,21:30,1.30192,1.30234,1.30183,1.30217,472
2018.07.30,21:45,1.30210,1.30251,1.30193,1.30206,724
2018.07.30,22:00,1.30206,1.30260,1.30206,1.30247,632
2018.07.30,22:15,1.30248,1.30249,1.30214,1.30233,728
2018.07.30,22:30,1.30231,1.30259,1.30207,1.30240,587
2018.07.30,22:45,1.30240,1.30296,1.30231,1.30292,915
2018.07.30,23:00,1.30296,1.30330,1.30284,1.30323,654
2018.07.30,23:15,1.30323,1.30327,1.30297,1.30310,494
2018.07.30,23:30,1.30310,1.30328,1.30292,1.30327,345
2018.07.30,23:45,1.30326,1.30351,1.30304,1.30340,815
2018.07.31,00:00,1.30336,1.30336,1.30308,1.30308,150
2018.07.31,00:15,1.30307,1.30324,1.30301,1.30321,632
2018.07.31,00:30,1.30321,1.30332,1.30278,1.30290,385
2018.07.31,00:45,1.30287,1.30316,1.30286,1.30307,106
2018.07.31,01:00,1.30306,1.30324,1.30295,1.30299,290
2018.07.31,01:15,1.30297,1.30308,1.30282,1.30290,202
2018.07.31,01:30,1.30290,1.30305,1.30282,1.30288,322
2018.07.31,01:45,1.30288,1.30299,1.30282,1.30290,221
2018.07.31,02:00,1.30286,1.30289,1.30266,1.30284,185
2018.07.31,02:15,1.30283,1.30286,1.30265,1.30266,208
2018.07.31,02:30,1.30266,1.30276,1.30265,1.30267,464
2018.07.31,02:45,1.30266,1.30281,1.30265,1.30268,306
2018.07.31,03:00,1.30267,1.30269,1.30220,1.30235,955
2018.07.31,03:15,1.30232,1.30283,1.30230,1.30274,711
2018.07.31,03:30,1.30274,1.30283,1.30241,1.30246,627
2018.07.31,03:45,1.30247,1.30296,1.30243,1.30276,890
2018.07.31,04:00,1.30278,1.30336,1.30278,1.30330,1028
2018.07.31,04:15,1.30330,1.30381,1.30315,1.30334,1102
2018.07.31,04:30,1.30334,1.30341,1.30290,1.30297,1543
2018.07.31,04:45,1.30296,1.30301,1.30257,1.30266,781
2018.07.31,05:00,1.30267,1.30311,1.30255,1.30308,742
2018.07.31,05:15,1.30309,1.30953,1.30308,1.30624,2105
2018.07.31,05:30,1.30624,1.30632,1.30570,1.30614,543
2018.07.31,05:45,1.30614,1.30616,1.30563,1.30569,415
2018.07.31,06:00,1.30569,1.30632,1.30569,1.30620,620
2018.07.31,06:15,1.30621,1.30649,1.30612,1.30633,413
2018.07.31,06:30,1.30634,1.30665,1.30628,1.30660,468
2018.07.31,06:45,1.30660,1.30669,1.30629,1.30631,342
2018.07.31,07:00,1.30632,1.30724,1.30630,1.30684,2775
2018.07.31,07:15,1.30685,1.30703,1.30585,1.30593,1830
2018.07.31,07:30,1.30595,1.30600,1.30498,1.30502,1462
2018.07.31,07:45,1.30503,1.30509,1.30450,1.30485,1968
2018.07.31,08:00,1.30484,1.30512,1.30477,1.30501,827
2018.07.31,08:15,1.30500,1.30510,1.30473,1.30485,650
2018.07.31,08:30,1.30486,1.30503,1.30475,1.30478,566
2018.07.31,08:45,1.30478,1.30510,1.30468,1.30501,721
2018.07.31,09:00,1.30500,1.30502,1.30462,1.30472,808
2018.07.31,09:15,1.30475,1.30502,1.30447,1.30491,1035
2018.07.31,09:30,1.30484,1.30510,1.30452,1.30510,1486
2018.07.31,09:45,1.30511,1.30518,1.30391,1.30394,1217
2018.07.31,10:00,1.30395,1.30439,1.30312,1.30345,1340
2018.07.31,10:15,1.30344,1.30379,1.30299,1.30309,934
2018.07.31,10:30,1.30310,1.30431,1.30308,1.30425,1281
2018.07.31,10:45,1.30425,1.30486,1.30425,1.30483,910
2018.07.31,11:00,1.30480,1.30543,1.30480,1.30516,838
2018.07.31,11:15,1.30513,1.30526,1.30469,1.30494,758
2018.07.31,11:30,1.30493,1.30515,1.30460,1.30512,783
2018.07.31,11:45,1.30512,1.30522,1.30435,1.30459,874
2018.07.31,12:00,1.30460,1.30475,1.30340,1.30348,1287
2018.07.31,12:15,1.30349,1.30404,1.30348,1.30396,637
2018.07.31,12:30,1.30395,1.30436,1.30384,1.30426,409
2018.07.31,12:45,1.30421,1.30460,1.30409,1.30452,562
2018.07.31,13:00,1.30453,1.30454,1.30392,1.30451,777
2018.07.31,13:15,1.30450,1.30476,1.30433,1.30454,488
2018.07.31,13:30,1.30453,1.30453,1.30392,1.30412,808
2018.07.31,13:45,1.30412,1.30490,1.30412,1.30468,752
2018.07.31,14:00,1.30469,1.30469,1.30329,1.30342,950
2018.07.31,14:15,1.30341,1.30378,1.30325,1.30350,847
2018.07.31,14:30,1.30351,1.30356,1.30309,1.30350,767
2018.07.31,14:45,1.30351,1.30390,1.30314,1.30341,788
2018.07.31,15:00,1.30341,1.30411,1.30331,1.30360,944
2018.07.31,15:15,1.30360,1.30412,1.30335,1.30360,988
2018.07.31,15:30,1.30361,1.30361,1.29912,1.30146,2837
2018.07.31,15:45,1.30143,1.30181,1.30067,1.30067,1380
2018.07.31,16:00,1.30070,1.30411,1.30070,1.30401,2424
2018.07.31,16:15,1.30402,1.30522,1.30202,1.30378,2805
2018.07.31,16:30,1.30377,1.30392,1.30281,1.30385,1798
2018.07.31,16:45,1.30384,1.30491,1.30316,1.30400,2156
